"Seq Number","Trial Number","Response Time",Item,Category,Error,Block
1,1,0.20099997520447,Algorithm,"Computer Science",0,1
2,2,0.039999961853027,Nature,Biology,0,1
3,3,0.19000005722046,Plants,Biology,1,1
4,3,0.059000015258789,Plants,Biology,0,1
5,4,0.13499999046326,Susan,Female,1,2
6,4,0.005000114440918,Susan,Female,0,2
7,5,0.16799998283386,Mary,Female,1,2
8,5,0.021999835968018,Mary,Female,0,2
9,6,0.14800000190735,Michael,Male,0,2
10,7,0.11500000953674,Margaret,Female,1,3
11,7,0.046999931335449,Margaret,Female,0,3
12,8,0.11700010299683,Programming,"Computer Science",0,3
13,9,0.082000017166138,Susan,Female,0,3
14,10,0.19799995422363,William,Male,0,4
15,11,0.023000001907349,Species,Biology,0,4
16,12,0.1949999332428,Michael,Male,0,4
17,13,0.18200016021729,Software,"Computer Science",1,5
18,13,0.071999788284302,Software,"Computer Science",0,5
19,14,0.12000012397766,Apps,"Computer Science",1,5
20,14,0.11299991607666,Apps,"Computer Science",0,5
21,15,0.10199999809265,Protein,Biology,0,5
22,16,0.19399976730347,Elizabeth,Female,1,6
23,16,0.0060000419616699,Elizabeth,Female,0,6
24,17,0.16300010681152,Species,Biology,0,6
25,18,0.065999984741211,James,Male,1,6
26,18,0.082000017166138,James,Male,0,6
27,19,0.17300009727478,Mary,Female,1,7
28,19,0.026000022888184,Mary,Female,0,7
29,20,0.13799977302551,Habitat,Biology,0,7
30,21,0.072000026702881,Margaret,Female,0,7
