"Seq Number","Trial Number","Response Time",Item,Category,Error,Block
1,1,0.54899978637695,Organs,Biology,1,1
2,1,0.079000234603882,Organs,Biology,0,1
3,2,0.11199998855591,Plants,Biology,1,1
4,2,0.078999996185303,Plants,Biology,0,1
5,3,0.10099983215332,Habitat,Biology,1,1
6,3,0.078999996185303,Habitat,Biology,0,1
7,4,0.12400007247925,Protein,Biology,1,1
8,4,0.045000076293945,Protein,Biology,0,1
9,5,0.11299991607666,Software,"Computer Science",0,1
10,6,0.055999994277954,Species,Biology,0,1
11,7,0.12299990653992,Apps,"Computer Science",0,1
12,8,0.046000003814697,Technology,"Computer Science",1,1
13,8,0.14600014686584,Technology,"Computer Science",0,1
14,9,0.010999917984009,Computer,"Computer Science",1,1
15,9,0.68600010871887,Computer,"Computer Science",0,1
16,10,0.033999919891357,Life,Biology,0,1
17,11,0.15799999237061,Photosynthesis,Biology,0,1
18,12,0.033999919891357,Nature,Biology,1,1
19,12,0.1230001449585,Nature,Biology,0,1
20,13,0.055999994277954,Programming,"Computer Science",0,1
21,14,0.60699987411499,Database,"Computer Science",0,1
22,15,0.0010001659393311,Algorithm,"Computer Science",1,1
23,15,0.19099998474121,Algorithm,"Computer Science",1,1
24,15,0.010999917984009,Algorithm,"Computer Science",0,1
25,16,0.34899997711182,Internet,"Computer Science",0,1
26,17,0.010999917984009,Organs,Biology,0,1
27,18,0.15800023078918,Internet,"Computer Science",0,1
28,19,0.010999917984009,Apps,"Computer Science",1,1
29,19,0.15700006484985,Apps,"Computer Science",0,1
30,20,0.010999917984009,Algorithm,"Computer Science",1,1
31,20,0.15799999237061,Algorithm,"Computer Science",0,1
32,21,0.382000207901,Linda,Female,0,2
33,22,0.0099999904632568,Patricia,Female,1,2
34,22,0.15799999237061,Patricia,Female,0,2
35,23,0.010999917984009,David,Male,0,2
36,24,0.15799999237061,Mary,Female,1,2
37,24,0.022000074386597,Mary,Female,0,2
38,25,0.20299983024597,James,Male,1,2
39,25,0.11199998855591,James,Male,0,2
40,26,0.080000162124634,Margaret,Female,0,2
41,27,0.10099983215332,John,Male,0,2
42,28,0.090000152587891,Richard,Male,1,2
43,28,0.08899998664856,Richard,Male,0,2
44,29,0.078999996185303,Susan,Female,0,2
45,30,0.1010000705719,Barbara,Female,1,2
46,30,0.10099983215332,Barbara,Female,0,2
